route_id,service_id,trip_id,direction_id,trip_headsign,shape_id,direction_label
PAT-CIR-3594,32,6641062,0,Fremantle Stn,120493,Outbound
SWA-CIR-3594,32,6641063,0,Fremantle Stn,120493,Outbound
SWA-CIR-3594,32,6641064,0,Fremantle Stn,120493,Outbound
SCT-CIR-3594,14,6640931,0,Fremantle Stn,120494,Outbound
PAT-CIR-3594,14,6640932,0,Fremantle Stn,120494,Outbound
PAT-CIR-3594,32,6641065,0,Fremantle Stn,120494,Outbound
SCT-CIR-3594,32,6641066,0,Fremantle Stn,120494,Outbound
SWA-CIR-3594,32,6641067,0,Shenton Park Stn,120495,Outbound
SCT-CIR-3594,21,6640820,0,Fremantle Stn,120499,Outbound
PAT-CIR-3594,21,6640821,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,21,6640822,0,Fremantle Stn,120499,Outbound
PAT-CIR-3594,21,6640823,0,Fremantle Stn,120499,Outbound
PAT-CIR-3594,21,6640824,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,21,6640825,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,21,6640826,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,21,6640827,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,21,6640828,0,Fremantle Stn,120499,Outbound
PAT-CIR-3594,21,6640829,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,21,6640830,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,21,6640831,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,21,6640832,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,21,6640833,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,21,6640834,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,21,6640835,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,21,6640836,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,21,6640837,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,14,6640945,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,14,6640946,0,Fremantle Stn,120499,Outbound
SCT-CIR-3594,14,6640947,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,32,6641078,0,Fremantle Stn,120499,Outbound
SWA-CIR-3594,32,6641079,0,Fremantle Stn,120499,Outbound
PAT-CIR-3594,15,6641080,0,Bayswater Stn,120500,Outbound
PAT-CIR-3594,15,6641081,0,Bayswater Stn,120500,Outbound
PAT-CIR-3594,15,6641082,0,Bayswater Stn,120500,Outbound
PAT-CIR-3594,15,6641083,0,Bayswater Stn,120500,Outbound
SWA-CIR-3594,15,6641084,0,Curtin University Bus Stn,120501,Outbound
SWA-CIR-3594,21,6640838,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,21,6640839,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,21,6640840,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,21,6640841,0,Fremantle Stn,120502,Outbound
PAT-CIR-3594,21,6640842,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,21,6640843,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,14,6640948,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,14,6640949,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,14,6640950,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,14,6640951,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,14,6640952,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,14,6640953,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,32,6641085,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,32,6641086,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,32,6641087,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,32,6641088,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,32,6641089,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,32,6641090,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,32,6641091,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,32,6641092,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,32,6641093,0,Fremantle Stn,120502,Outbound
PAT-CIR-3594,32,6641094,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,32,6641095,0,Fremantle Stn,120502,Outbound
PAT-CIR-3594,32,6641096,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,32,6641097,0,Fremantle Stn,120502,Outbound
SCT-CIR-3594,32,6641098,0,Fremantle Stn,120502,Outbound
PAT-CIR-3594,32,6641099,0,Fremantle Stn,120502,Outbound
SWA-CIR-3594,15,6641112,0,Murdoch Stn,120505,Outbound
SCT-CIR-3593,14,6640457,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640458,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640459,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640460,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640461,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640462,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640463,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640464,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640465,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640466,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640467,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640468,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640469,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640470,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640471,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640472,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640473,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640474,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640475,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640476,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640477,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640478,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640479,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640480,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640481,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640482,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640483,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640484,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640485,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640486,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640487,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640488,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640489,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640490,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,14,6640491,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640492,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640493,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,14,6640494,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,14,6640495,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640545,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640546,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,21,6640547,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640548,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640549,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,21,6640550,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640551,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640552,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640553,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640554,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,21,6640555,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640556,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640557,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,21,6640558,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,21,6640559,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,21,6640560,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640561,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,21,6640562,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,21,6640563,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640564,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640565,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,21,6640566,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,21,6640567,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640676,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640677,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640678,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640679,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640680,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640681,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640682,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640683,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640684,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640685,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640686,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640687,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640688,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640689,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640690,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640691,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640692,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640693,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640694,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640695,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640696,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640697,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640698,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640699,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640700,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640701,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640702,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640703,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640704,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640705,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640706,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640707,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640708,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640709,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640710,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640711,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640712,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640713,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640714,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640715,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640716,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640717,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640718,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640719,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640720,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640721,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640722,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640723,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640724,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640725,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640726,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640727,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640728,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640729,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640730,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,32,6640731,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640732,1,Galleria Bus Stn,120508,Inbound
SCT-CIR-3593,32,6640733,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640734,1,Galleria Bus Stn,120508,Inbound
SWA-CIR-3593,32,6640735,1,Galleria Bus Stn,120508,Inbound
PAT-CIR-3593,15,6640736,1,Galleria Bus Stn,120509,Inbound
PAT-CIR-3593,15,6640737,1,Galleria Bus Stn,120509,Inbound
PAT-CIR-3593,15,6640738,1,Galleria Bus Stn,120510,Inbound
SCT-CIR-3593,14,6640496,1,Galleria Bus Stn,120511,Inbound
SCT-CIR-3593,14,6640497,1,Galleria Bus Stn,120511,Inbound
SWA-CIR-3593,14,6640498,1,Galleria Bus Stn,120511,Inbound
SCT-CIR-3593,32,6640739,1,Galleria Bus Stn,120511,Inbound
SCT-CIR-3593,32,6640740,1,Galleria Bus Stn,120511,Inbound
SCT-CIR-3593,32,6640741,1,Galleria Bus Stn,120511,Inbound
PAT-CIR-3593,32,6640742,1,Galleria Bus Stn,120511,Inbound
PAT-CIR-3593,14,6640499,1,Belmont Forum / Wright St,120513,Inbound
PAT-CIR-3593,14,6640500,1,Belmont Forum / Wright St,120513,Inbound
SCT-CIR-3593,14,6640501,1,Belmont Forum / Wright St,120513,Inbound
SCT-CIR-3593,21,6640568,1,Belmont Forum / Wright St,120513,Inbound
SWA-CIR-3593,21,6640569,1,Belmont Forum / Wright St,120513,Inbound
PAT-CIR-3593,32,6640748,1,Belmont Forum / Wright St,120513,Inbound
PAT-CIR-3593,32,6640749,1,Belmont Forum / Wright St,120513,Inbound
SWA-CIR-3593,32,6640750,1,Curtin University Bus Stn,120514,Inbound
SCT-CIR-3593,14,6640502,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,14,6640503,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SWA-CIR-3593,14,6640504,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SWA-CIR-3593,21,6640570,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,21,6640571,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,21,6640572,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SWA-CIR-3593,21,6640573,1,Southlands Boulevarde Shop Ctr,120515,Inbound
PAT-CIR-3593,21,6640574,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SWA-CIR-3593,21,6640575,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SWA-CIR-3593,21,6640576,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SWA-CIR-3593,21,6640577,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SWA-CIR-3593,21,6640578,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,21,6640579,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,21,6640580,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,21,6640581,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,21,6640582,1,Southlands Boulevarde Shop Ctr,120515,Inbound
PAT-CIR-3593,21,6640583,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,21,6640584,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,21,6640585,1,Southlands Boulevarde Shop Ctr,120515,Inbound
PAT-CIR-3593,21,6640586,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SWA-CIR-3593,21,6640587,1,Southlands Boulevarde Shop Ctr,120515,Inbound
SCT-CIR-3593,15,6640762,1,Curtin University Bus Stn,120517,Inbound
SWA-CIR-3593,15,6640763,1,Curtin University Bus Stn,120517,Inbound
SWA-CIR-3593,14,6640508,1,Murdoch Stn,120518,Inbound
SWA-CIR-3593,14,6640509,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,14,6640510,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,14,6640511,1,Murdoch Stn,120518,Inbound
SWA-CIR-3593,14,6640512,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,14,6640513,1,Murdoch Stn,120518,Inbound
SWA-CIR-3593,14,6640514,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,14,6640515,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,21,6640604,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,21,6640605,1,Murdoch Stn,120518,Inbound
SWA-CIR-3593,21,6640606,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,21,6640607,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,21,6640608,1,Murdoch Stn,120518,Inbound
PAT-CIR-3593,21,6640609,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,21,6640610,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,21,6640611,1,Murdoch Stn,120518,Inbound
SWA-CIR-3593,21,6640612,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640764,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640765,1,Murdoch Stn,120518,Inbound
PAT-CIR-3593,32,6640766,1,Murdoch Stn,120518,Inbound
SWA-CIR-3593,32,6640767,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640768,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640769,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640770,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640771,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640772,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640773,1,Murdoch Stn,120518,Inbound
SWA-CIR-3593,32,6640774,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640775,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,32,6640776,1,Murdoch Stn,120518,Inbound
PAT-CIR-3593,32,6640777,1,Murdoch Stn,120518,Inbound
SWA-CIR-3593,32,6640778,1,Murdoch Stn,120518,Inbound
SCT-CIR-3593,14,6640521,1,Galleria Bus Stn,120521,Inbound
SCT-CIR-3593,32,6640786,1,Fremantle Stn,120522,Inbound
SWA-SRI-141,13,6456156,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,13,6456157,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456158,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456159,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456160,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456161,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456162,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456163,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456164,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456165,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456166,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456167,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,14,6456168,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456169,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456170,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456171,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456172,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456173,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456174,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456175,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456176,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456177,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456178,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456179,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456180,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,32,6456181,0,Thornlie Stn,120539,Outbound
SWA-SRI-141,15,6456182,0,Thornlie Stn,120540,Outbound
SWA-SRI-141,15,6456183,0,Thornlie Stn,120540,Outbound
SWA-SRI-2638,S120610_15,6481364,1,Gordin Wy / Wheatley Rd,120610,Inbound
PAT-MOR-3614,S120612_32,6473282,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473283,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473284,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473285,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473286,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473287,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473288,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_10,6473289,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473290,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473291,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473292,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473293,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473294,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473295,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473296,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473297,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473298,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473299,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473300,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473301,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473302,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473303,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473304,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473305,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473306,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473307,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473308,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473309,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473310,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473311,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473312,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473313,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473314,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473315,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_21,6473316,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473317,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473318,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473319,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473320,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473321,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473322,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473323,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473324,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473325,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473326,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473327,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473328,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473329,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473330,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473331,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473332,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473333,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473334,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473335,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_14,6473336,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473337,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473338,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473339,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473340,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473341,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473342,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473343,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473344,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473345,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473346,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473347,1,Mirrabooka Bus Stn,120612,Inbound
PAT-MOR-3614,S120612_32,6473348,1,Mirrabooka Bus Stn,120612,Inbound
