service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
S117862_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117862_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117862_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126780_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126780_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126780_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117864_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117864_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117864_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126782_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126782_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126782_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117865_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117865_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117865_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126783_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126783_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126783_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117866_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117866_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126784_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126784_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117867_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117867_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126785_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126785_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117868_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117868_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126786_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126786_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117869_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117869_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126787_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126787_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122914_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S122914_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S122914_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126788_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126788_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126788_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S122915_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126789_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122916_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126790_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122917_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S122917_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S122917_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S122917_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126791_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126791_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126791_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126791_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122918_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126792_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122919_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S122919_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S122919_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S122919_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126793_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126793_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126793_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126793_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122920_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126794_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122921_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126795_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122922_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126796_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122923_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126797_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122924_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S122924_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S122924_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S122924_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126798_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126798_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126798_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126798_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122925_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126799_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122926_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126800_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122927_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126801_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S127594_473,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S127595_500,0,1,0,0,0,0,0,2026-06-23,2026-07-04
S127595_503,1,0,1,1,1,0,0,2026-06-23,2026-07-04
S127596_473,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S99616_503,1,0,1,1,1,0,0,2026-06-23,2026-07-04
S127597_473,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S102839_473,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S127598_500,0,1,0,0,0,0,0,2026-06-23,2026-07-04
S125723_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125723_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125723_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S125723_13,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127604_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127604_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127604_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S127604_13,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125724_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127605_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125725_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127606_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125728_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125728_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125728_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S125728_13,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127607_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127607_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127607_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S127607_13,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125729_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127608_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125730_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127609_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125748_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125748_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127611_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127611_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125749_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125749_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127612_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127612_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125750_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125750_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127613_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127613_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125751_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125751_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127614_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127614_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125686_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125686_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S125686_13,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127632_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127632_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S127632_13,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125687_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125687_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127633_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127633_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125688_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127634_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125689_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125689_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S125689_13,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127635_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127635_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S127635_13,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125690_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127636_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125691_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125691_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127637_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127637_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125692_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127638_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125693_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127639_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125694_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127640_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125695_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127641_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125698_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125698_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125698_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S125698_13,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127644_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127644_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127644_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S127644_13,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125699_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127645_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125700_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127646_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125701_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127647_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125702_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127648_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125703_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127649_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125704_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125704_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125704_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S125704_13,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127650_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127650_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127650_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S127650_13,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125705_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127651_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125706_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127652_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125707_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125707_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127653_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127653_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125708_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125708_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127654_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127654_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125709_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125709_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127655_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127655_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125710_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125710_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127656_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127656_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125711_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127657_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125734_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125734_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125734_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S125734_13,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127658_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127658_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127658_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S127658_13,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125735_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127659_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125736_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127660_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125737_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125737_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125737_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127662_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127662_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127662_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125738_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127663_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125739_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127664_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125740_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127665_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125684_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125684_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125684_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127666_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127666_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127666_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125685_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125685_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125685_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127668_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127668_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127668_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125741_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125741_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127669_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127669_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125742_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S127670_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S125743_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125743_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127671_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127671_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125744_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125744_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127672_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127672_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125745_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S127673_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S125746_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127674_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125747_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125747_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125747_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127675_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127675_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127675_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125682_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125682_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125682_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127676_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127676_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127676_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125683_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125683_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125683_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127678_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127678_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127678_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125758_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125758_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125758_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127680_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127680_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127680_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125759_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127681_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125760_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125760_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125760_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125760_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127682_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127682_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127682_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127682_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125761_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127683_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125762_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125762_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125762_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127684_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127684_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127684_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125752_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125752_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125752_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127685_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127685_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127685_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125753_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125753_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127686_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127686_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125754_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125754_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125754_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127687_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127687_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127687_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S125755_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127688_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125756_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127689_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125757_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125757_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125757_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127690_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127690_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127690_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125714_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127691_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125715_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127692_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125716_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127693_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125717_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127694_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125718_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127695_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125719_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127696_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125720_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127697_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125721_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127698_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125722_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127699_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125809_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127700_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125810_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127701_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125811_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127702_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125812_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127703_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125813_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127704_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125814_15,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127705_15,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S126804_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S127303_473,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S127304_500,0,1,0,0,0,0,0,2026-07-05,2026-09-21
S127304_503,1,0,1,1,1,0,0,2026-07-05,2026-09-21
S127305_473,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S127306_503,1,0,1,1,1,0,0,2026-07-05,2026-09-21
S127307_473,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S127308_473,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S127309_500,0,1,0,0,0,0,0,2026-07-05,2026-09-21
S127320_1012,1,1,1,1,1,1,1,2026-07-05,2026-09-21
S127321_1012,1,1,1,1,1,1,1,2026-07-05,2026-09-21
S117278_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117278_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117278_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125909_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125909_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125909_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117279_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125910_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117280_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125911_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125658_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125912_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117282_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117282_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117282_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125913_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125913_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125913_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117283_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125914_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117268_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117268_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117268_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117268_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125915_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125915_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125915_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125915_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125659_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125916_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121635_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125917_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117271_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117271_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117271_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
