location_type,parent_station,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,supported_modes,iptiscode,_has_coordinates
0,,17669,17669,Victoria Av After Bay Rd,,-31.9900490934,115.786499509,1,Bus;School Bus,,True
0,,17670,17670,Victoria Av After Warwick St,,-31.9890604151,115.784090059,2,Bus;School Bus,,True
0,,17671,17671,Victoria Av After Freshwater Cl,,-31.9886386776,115.783060851,2,Bus,,True
0,,17672,17672,Victoria Av Before Bay Rd,,-31.9898919923,115.786399958,1,Bus,,True
0,,17673,17673,Victoria Av Before Watkins Rd,,-31.9918241646,115.788608772,1,Bus,,True
0,,17674,17674,Victoria Av Before Waratah Av,,-31.9944224583,115.788754659,1,Bus,,True
0,,17675,17675,Victoria Av After Bishop Rd,,-31.9971276151,115.789621264,2,Bus,,True
0,,17676,17676,Victoria Av After Viking Rd,,-31.9990998979,115.791434599,2,Bus,,True
0,,17678,17678,Alderbury St After Selby St,,-31.9443040579,115.803417583,1,Bus,,True
0,,17679,17679,Alderbury St Before Birkdale St,,-31.9443058775,115.801713503,1,Bus,,True
0,,17680,17680,Alderbury St Before Lissadell St,,-31.9443054131,115.798957427,1,Bus,,True
0,,17681,17681,Alderbury St After Grovedale Rd,,-31.9443112359,115.795054142,1,Bus,,True
0,,17682,17682,Alderbury St Before Rosedale St,,-31.9443166666667,115.792566666667,1,Bus,,True
0,,17683,17683,Alderbury St Before Rosedale St,,-31.9442324541,115.792527282,1,Bus,,True
0,,17684,17684,Alderbury St After Grovedale Rd,,-31.9442283333333,115.795938333333,1,Bus,,True
0,,17685,17685,Alderbury St Before Lissadell St,,-31.9442288067,115.798304684,1,Bus,,True
0,,17686,17686,Alderbury St Before Birkdale St,,-31.9442263332,115.800939656,1,Bus,,True
0,,17687,17687,Alderbury St Before Selby St,,-31.9442139594,115.803688223,1,Bus,,True
0,,17689,17689,Floreat Av After Oceanic Dr,Floreat Forum Shop Ctr,-31.9383216923,115.793328892,1,Bus;School Bus,,True
0,,17690,17690,Kirkdale Av Before Rannoch St,Kirkdale Av / Rannoch St,-31.9312046274,115.793461403,1,Bus;School Bus,,True
0,,17692,17692,Kirkdale Av Before Grantham St,,-31.9338729782,115.793437703,1,Bus;School Bus,,True
0,,17694,17694,Kirkdale Av Before Peebles Rd,,-31.9335627288,115.793314662,1,Bus;School Bus,,True
0,,17695,17695,Kirkdale Av After Rannoch St,,-31.9310274175,115.793288837,1,Bus;School Bus,,True
0,,17696,17696,Cargen Cr Before Dumfries Rd,,-31.9286609745,115.792735502,1,Bus;School Bus,,True
0,,17697,17697,Cargen Cr After Dumfries Rd,,-31.9285188269,115.793918563,1,Bus;School Bus,,True
0,,17698,17698,Crieff St Before Cromarty Rd,Crieff St / Cromarty Rd,-31.9280255953,115.792331738,1,Bus;School Bus,,True
0,,17699,17699,Cromarty Rd After Empire Av,,-31.9274600805,115.789927463,1,Bus;School Bus,,True
0,,17700,17700,Cromarty Rd Before Crieff St,,-31.927453319,115.791593233,1,Bus;School Bus,,True
0,,17701,17701,Cromarty Rd Before Empire Av,,-31.9275402701,115.789772187,1,Bus;School Bus,,True
0,,17704,17704,Mandurah Tce Before Hackett St,Mandurah Visitors Centre,-32.5285082359,115.720791646,7,Bus,,True
0,,17705,17705,Mandurah Tce Before Peel St,Mandurah Tce / Peel St,-32.5266538704,115.721767547,7,Bus,,True
0,,17706,17706,Mandurah Tce After Peel St,,-32.5248311984,115.723858729,7,Bus,,True
0,,17707,17707,Mandurah Tce Before Andrew St,,-32.5222911111111,115.728028333333,7,Bus,,True
0,,17708,17708,Mandurah Tce Before Anstruther Rd,,-32.5203893275,115.73015974,7,Bus,,True
0,,17709,17709,Mandurah Tce After Adonis Rd,,-32.5180592806,115.73247752,7,Bus,,True
0,,17710,17710,Mandurah Tce After Tindale St,Mandurah Tce / Tindale St,-32.513909208,115.735486969,7,Bus,,True
0,,17712,17712,Mandurah Tce After Gordon Rd,Mandurah Tce / Orion Rd,-32.511042305,115.737629838,7,Bus,,True
0,,17713,17713,Mandurah Tce Before Tindale St,Mandurah Tce / Tindale St,-32.5141330182,115.73569102,7,Bus,,True
0,,17714,17714,Mandurah Tce After Adonis Rd,,-32.5184938888889,115.732392777778,7,Bus,,True
0,,17715,17715,Mandurah Tce After Anstruther Rd,,-32.5207233333333,115.729978888889,7,Bus,,True
0,,17716,17716,Mandurah Tce After Andrew St,,-32.5226297336,115.727883888,7,Bus,,True
0,,17717,17717,Mandurah Tce After Stewart St,,-32.5243283333334,115.725433888889,7,Bus,,True
0,,17718,17718,Mandurah Tce After Peel St,Mandurah Tce / Peel St,-32.5268579869,115.721882145,7,Bus,,True
0,,17719,17719,Mandurah Tce Before Cooper St,Mandurah Visitors Centre,-32.529283764,115.720800266,7,Bus,,True
0,39,17720,17720,Bassendean Stn Stand 3,Bassendean Stn,-31.9033533333333,115.947105555556,2,Bus,,True
0,39,17721,17721,Bassendean Stn Stand 2,Bassendean Stn,-31.9034577777778,115.946934444444,2,Bus,,True
0,39,17722,17722,Bassendean Stn Stand 1,Bassendean Stn,-31.9035588888889,115.946760555556,2,Bus,,True
0,,17723,17723,Forrest Rd Before Carrington St,,-32.0820398732,115.777145423,2,Bus,,True
0,,17724,17724,Forrest Rd After Carrington St,,-32.0817092794,115.77878719,2,Bus,,True
0,,17725,17725,Forrest Rd After Wheeler Rd,,-32.0820364347,115.783230477,2,Bus,,True
0,,17726,17726,Forrest Rd After Arthur Rd,,-32.0835177482,115.787562476,2,Bus,,True
0,,17727,17727,Forrest Rd After England St,,-32.0844761111111,115.790338888889,2,Bus,,True
0,,17728,17728,Forrest Rd After Stock Rd,,-32.0883305555556,115.799113888889,2,Bus,,True
0,,17729,17729,Forrest Rd Before Coolbellup Av,,-32.0891605981,115.803955185,2,Bus,,True
0,,17730,17730,Forrest Rd After Invercauld Av,,-32.0896396706,115.810945302,2,Bus,,True
0,,17731,17731,Forrest Rd Before La Fayette Bvd,,-32.0900728539,115.813674341,2,Bus,,True
0,,17732,17732,Forrest Rd Before Marshwood Rtt,,-32.0901653038,115.8132946,2,Bus,,True
0,,17733,17733,Forrest Rd After Invercauld Av,,-32.0896680233,115.81021219,2,Bus,,True
0,,17734,17734,Forrest Rd After Coolbellup Av,,-32.0894527777778,115.805111111111,2,Bus,,True
0,,17735,17735,Forrest Rd Before Stock Rd,,-32.0884010378,115.798982472,2,Bus,,True
0,,17736,17736,Forrest Rd Before Oconnell St,Ralston St / Dearle St,-32.0863577777778,115.792342222222,2,Bus,,True
0,,17738,17738,Forrest Rd Before Berry St,,-32.083629289,115.787463639,2,Bus,,True
0,,17739,17739,Forrest Rd Before Frederick Rd,,-32.0822656751,115.78348217,2,Bus,,True
0,,17740,17740,Forrest Rd After Fortini Ct,,-32.0817172309,115.780085153,2,Bus,,True
0,,17741,17741,Forrest Rd After Carrington St,,-32.0821778903,115.777140688,2,Bus,,True
0,,17751,17751,Werribee Rd After Allen St,,-31.7879702577,116.332106156,6,Bus,,True
0,,17762,17762,Henley Brook Av After Westgrove Dr,,-31.7789174957,115.976757187,3,Bus,,True
0,,17763,17763,Henley Brook Av After Mallina Wy,,-31.7789400756,115.976665312,3,Bus,,True
0,,17768,17768,Viridian Dr After Turquoise Loop,Viridian Dr / Turquoise Lp,-31.6974399164,115.81241807,4,Bus;School Bus,,True
0,,17769,17769,Viridian Dr After Celadon Loop,,-31.6991488934,115.810077381,4,Bus,,True
0,,17770,17770,Viridian Dr Before Turquoise Loop,,-31.7009299854,115.808980824,4,Bus,,True
0,,17775,17775,Joondalup Dr After Wanneroo Rd,Joondalup Dr / Wanneroo Rd,-31.7171415737,115.776624819,4,Bus,,True
0,,17781,17781,Joondalup Dr After Grand Bvd,,-31.7548722222222,115.770805,3,Bus,,True
0,,17782,17782,Joondalup Dr After Lakeside Dr,,-31.7601893127,115.774072765,3,Bus,,True
0,,17783,17783,Joondalup Dr After Eddystone Av,,-31.7602254163,115.773798908,3,Bus,,True
0,,17784,17784,Joondalup Dr Edith Cowan University,,-31.7544455555556,115.76982,3,Bus,,True
0,,17790,17790,Joondalup Dr Before Wanneroo Rd,Joondalup Dr / Wanneroo Rd,-31.7165711111111,115.778908888889,4,Bus,,True
0,,17792,17792,Burns Beach Rd After Joondalup Dr,,-31.7186084641,115.765805325,4,Bus,,True
0,,17793,17793,Burns Beach Rd After Mitchell Fwy,,-31.7230967103,115.747648602,4,Bus,,True
0,,17797,17797,Burns Beach Rd After Kontari Lnk,,-31.7297058438,115.72392156,4,Bus,,True
0,,17798,17798,Burns Beach Rd After Ocean Pde,,-31.7295588762,115.723908032,4,Bus,,True
0,,17801,17801,Burns Beach Rd After Connolly Dr,,-31.7238729374,115.744129662,4,Bus,,True
0,,17802,17802,Burns Beach Rd Before Mitchell Fwy,,-31.7227405555556,115.74784,4,Bus,,True
0,,17803,17803,Burns Beach Rd After Blue Mountain Dr,,-31.7181146813,115.766479948,4,Bus,,True
0,,17805,17805,Blue Mountain Dr After Windermere Cir,Blue Mountain Dr / Candlewood Bvd,-31.7213984188,115.762908564,4,Bus,,True
0,,17806,17806,Blue Mountain Dr After Manyarra Turn,Blue Mountain Dr / Manyarra Turn,-31.7257125487,115.754839168,4,Bus,,True
0,,17807,17807,Blue Mountain Dr After Sorell Gdns,,-31.7277755463,115.757083968,4,Bus,,True
0,,17808,17808,Blue Mountain Dr After Moondarra Wy,,-31.7304366851,115.757881088,4,Bus,,True
0,,17809,17809,Blue Mountain Dr After Moore Dr,,-31.7308411006,115.757792752,4,Bus,,True
0,,17810,17810,Blue Mountain Dr After Moondarra Wy,,-31.7276741838,115.756805805,4,Bus,,True
0,,17811,17811,Blue Mountain Dr Before Manyarra Turn,Blue Mountain Dr / Manyarra Turn,-31.7259229186,115.754779743,4,Bus,,True
0,,17813,17813,Blue Mountain Dr After Quesnel Pl,Blue Mountain Dr / Candlewood Bvd,-31.7216783264,115.762662755,4,Bus,,True
0,,17814,17814,Candlewood Bvd After Blue Mountain Dr,Candlewood Bvd / Blue Mountain Dr,-31.7231062831,115.762390806,4,Bus,,True
0,,17815,17815,Candlewood Bvd After Jessup Pass,,-31.7244610658,115.764407339,4,Bus,,True
0,,17816,17816,Candlewood Bvd After Brienz Dr,,-31.7268161111111,115.766568333333,4,Bus,,True
0,,17817,17817,Candlewood Bvd Before Moondarra Wy,,-31.7292377777778,115.764708888889,4,Bus,,True
0,,17818,17818,Candlewood Bvd After Silkeborg Cr,,-31.7310721508,115.763499756,4,Bus,,True
0,,17819,17819,Candlewood Bvd After Moore Dr,,-31.7312167687,115.763205055,4,Bus,,True
0,,17820,17820,Candlewood Bvd Candlewood Shopping Centre,,-31.7291431847,115.76466167,4,Bus,,True
0,,17821,17821,Candlewood Bvd Before Brienz Dr,,-31.7265085576,115.766420556,4,Bus,,True
0,,17822,17822,Candlewood Bvd After Erie Wy,,-31.724491519,115.764256902,4,Bus,,True
0,,17823,17823,Yellowstone Wy After Blue Mountain Dr,,-31.723085493,115.755508866,4,Bus,,True
0,,17824,17824,Yellowstone Wy Before Blue Mountain,,-31.723165288,115.755709312,4,Bus,,True
0,,17825,17825,Grand Bvd Grand Boulevard Car Park Cat Id 27,,-31.7487444444445,115.769782777778,3,Bus;School Bus,,True
0,,17826,17826,Grand Bvd Central Park West Cat Id 15,,-31.7448616666667,115.769707777778,3,Bus,,True
0,,17827,17827,Grand Bvd Boas Av Cat Id 16,,-31.7425077777778,115.769874444444,3,Bus,,True
0,,17828,17828,Grand Bvd After Kyle Ct,,-31.7386744671,115.769926127,3,Bus,,True
0,,17829,17829,Grand Bvd After Pimlico Pl,,-31.7364789089,115.769443066,3,Bus,,True
0,,17830,17830,Grand Bvd After Piccadilly Cir,,-31.7352226262,115.767733603,3,Bus,,True
0,,17831,17831,Grand Bvd After Piccadilly Cir,,-31.7350390223,115.76790741,3,Bus,,True
0,,17832,17832,Grand Bvd After Plaistow St,,-31.736479417,115.769741085,3,Bus,,True
0,,17833,17833,Grand Bvd After Regents Park Rd,,-31.7387494171,115.770165042,3,Bus,,True
0,,17834,17834,Grand Bvd Boas Av Cat Id 13,,-31.7423711111111,115.770117777778,3,Bus,,True
0,,17835,17835,Grand Bvd Central Park West Cat Id 14,,-31.7450255555556,115.770248333333,3,Bus,,True
0,,17836,17836,Grand Bvd After Kendrew Cr,,-31.7500101116,115.769691978,3,Bus,,True
0,,17837,17837,Lakeside Dr Lakeside Dr Cat Id 23,,-31.7519877777778,115.777655,3,Bus,,True
0,,17838,17838,Lakeside Dr Before Joondalup Dr,,-31.7553095934,115.776473259,3,Bus,,True
0,,17839,17839,Lakeside Dr After Deakin Gte,,-31.7552994444445,115.776317222222,3,Bus,,True
0,,17840,17840,Lakeside Dr Lakeside Dr Cat Id 6,,-31.75177,115.777458888889,3,Bus,,True
0,,17841,17841,Lakeside Dr Police Academy North Cat Id 7,,-31.7489977777778,115.775583888889,3,Bus,,True
0,,17842,17842,Lakeside Dr Central Park East Cat Id 9,,-31.7448866666667,115.773910555556,3,Bus,,True
0,,17843,17843,Lakeside Dr Central Park East Cat Id 20,,-31.74498,115.774086666667,3,Bus,,True
0,,17844,17844,Lakeside Dr Tafe - Lakeside Dr Cat Id 21,,-31.7470666666667,115.774352222222,3,Bus,,True
0,90,17845,17845,Joondalup Stn Stand 1,Joondalup Stn,-31.7459138888889,115.767645555556,3,Bus;School Bus,,True
0,90,17846,17846,Joondalup Stn Stand 2,Joondalup Stn,-31.7457872222222,115.767645555556,3,Bus,,True
0,90,17847,17847,Joondalup Stn Stand 3,Joondalup Stn,-31.7455694444445,115.767641666667,3,Bus,,True
0,90,17848,17848,Joondalup Stn Stand 4,Joondalup Stn,-31.7453733333334,115.767643888889,3,Bus,,True
0,90,17849,17849,Joondalup Stn Stand 5,Joondalup Stn,-31.7451383333333,115.767646111111,3,Bus,,True
0,90,17850,17850,Joondalup Stn Stand 6,Joondalup Stn,-31.7450988888889,115.767273888889,3,Bus,,True
0,90,17851,17851,Joondalup Stn Stand 7,Joondalup Stn,-31.7452911111111,115.767266111111,3,Bus,,True
0,90,17852,17852,Joondalup Stn Joondalup Station Stand 8 Cat Id 1,Joondalup Stn,-31.7456333333333,115.767261666667,3,Bus,,True
0,90,17853,17853,Joondalup Stn Joondalup Station Stand 9 Cat Id 1,Joondalup Stn,-31.7457961111111,115.767262222222,3,Bus,,True
0,,17854,17854,Shenton Av After Grand Bvd,,-31.7400922915,115.768413557,3,Bus,,True
0,,17855,17855,Shenton Av After Lawley Ct,,-31.7395238948,115.765317508,3,Bus,,True
0,,17856,17856,Shenton Av After Pontiac Wy,,-31.7391812918,115.760131172,3,Bus,,True
0,,17857,17857,Shenton Av After Mitchell Fwy,,-31.7408961111111,115.754335555556,3,Bus,,True
0,,17858,17858,Shenton Av Before Connolly Dr,,-31.7422205555555,115.749486111111,3,Bus,,True
0,,17859,17859,Shenton Av After Fairway Cir,Shenton Av / Delamere Av,-31.7427343667,115.743145919,4,Bus,,True
0,,17860,17860,Shenton Av After Delamere Av,Marmion Av / Shenton Av,-31.7429546009,115.740063876,4,Bus,,True
0,,17861,17861,Shenton Av After Marmion Av,Marmion Av / Shenton Av,-31.7426969034,115.739583304,4,Bus,,True
0,,17862,17862,Shenton Av After Naturaliste Bvd,,-31.7438013306,115.733411263,4,Bus,,True
0,,17863,17863,Shenton Av After Constellation Dr,,-31.7436683645,115.733440904,4,Bus,,True
0,,17864,17864,Shenton Av After Delamere Av,Shenton Av / Delamere Av,-31.7423943736,115.742670456,4,Bus,,True
0,,17865,17865,Shenton Av After Connolly Dr,,-31.7420920641,115.748434191,3,Bus,,True
0,,17866,17866,Shenton Av After Newmarket Rtt,,-31.7404766666667,115.754596666667,3,Bus,,True
0,,17867,17867,Shenton Av After Mitchell Fwy,,-31.7390488888889,115.759641666667,3,Bus,,True
0,,17868,17868,Shenton Av After Joondalup Dr,,-31.7393479282,115.765756032,3,Bus,,True
0,,17869,17869,Shenton Av After Mclarty Av,,-31.7398422655,115.768292016,3,Bus,,True
0,,17870,17870,Boas Av Civic Centre Cat Id 10,,-31.7431638888889,115.772932222222,3,Bus,,True
0,,17871,17871,Boas Av Civic Centre Cat Id 19,,-31.7430638888889,115.773353888889,3,Bus,,True
0,,17873,17873,Moore Dr After Candlewood Bvd,,-31.732585211,115.759603782,4,Bus,,True
0,,17876,17876,Moore Dr After Christchurch Tce,,-31.7346683333333,115.750183888889,4,Bus,,True
0,,17877,17877,Moore Dr After Connolly Dr,,-31.7351108088,115.743844506,4,Bus,,True
0,,17878,17878,Moore Dr After Providence Dr,,-31.7345901348,115.740663271,4,Bus,,True
0,,17879,17879,Moore Dr After Caledonia Av,,-31.7343368363,115.740634412,4,Bus,,True
0,,17880,17880,Moore Dr Before Connolly Dr,,-31.734891756,115.743811111,4,Bus,,True
0,,17881,17881,Moore Dr Currambine Primary School,,-31.7344119969,115.750620845,4,Bus,,True
0,,17884,17884,Moore Dr After Blue Mountain Dr,,-31.7323054039,115.759944669,4,Bus,,True
0,,17885,17885,Moore Dr After Joondalup Dr,,-31.7334683333333,115.764649444444,4,Bus,,True
0,,17886,17886,Moore Dr After Candlewood Bvd,,-31.7332002564,115.764668879,4,Bus,,True
0,,17892,17892,Connolly Dr After Burns Beach Rd,,-31.723062709,115.741802206,4,Bus,,True
0,,17893,17893,Connolly Dr After Kinross Dr,,-31.7203963193,115.740815768,4,Bus,,True
0,,17894,17894,Connolly Dr After Geoff Russell Av,,-31.714278665,115.737342742,4,Bus,,True
0,,17896,17896,Connolly Dr After Brooks Pass,Hester Av / Connolly Dr,-31.674532137,115.722373642,4,Bus,,True
0,,17899,17899,Connolly Dr After Hester Ave,Hester Av / Connolly Dr,-31.6745563525,115.722705533,4,Bus,,True
0,128,17906,17906,Walyunga Bvd Clarkson High Sch Stand 3,Clarkson Community High Sch,-31.6764294444445,115.725268888889,4,Bus,,True
0,128,17907,17907,Walyunga Bvd Clarkson High Sch Stand 2,Clarkson Community High Sch,-31.6765272222222,115.725091111111,4,Bus,,True
0,128,17908,17908,Walyunga Bvd Clarkson High Sch Stand 1,Clarkson Community High Sch,-31.6766211111111,115.724915,4,Bus,,True
0,,17909,17909,Connolly Dr After Macnaughton Cr,,-31.7132189573,115.737394985,4,Bus,,True
0,,17910,17910,Connolly Dr After Selkirk Dr,,-31.7199944785,115.741057859,4,Bus,,True
0,,17911,17911,Connolly Dr Before Burns Beach Rd,Connolly Dr / Burns Beach Rd,-31.7230241547,115.742151156,4,Bus,,True
0,,17917,17917,Hodges Dr After Saint Michaels Av,,-31.7553413843,115.755488514,3,Bus,,True
0,,17918,17918,Hodges Dr After Caridean St,,-31.75462016,115.751286877,3,Bus,,True
0,,17919,17919,Hodges Dr After Chantilly Wy,Hodges Dr / Chantilly Wy,-31.7553413588,115.744005919,3,Bus,,True
0,,17920,17920,Hodges Dr After Constellation Dr,,-31.7580983333334,115.737716666667,3,Bus;School Bus,,True
0,,17921,17921,Hodges Dr After Venturi Dr,,-31.7580630801,115.737399691,3,Bus;School Bus,,True
0,,17922,17922,Hodges Dr After Chantilly Wy,Hodges Dr / Chantilly Wy,-31.7545466585,115.745836654,3,Bus;School Bus,,True
0,,17923,17923,Hodges Dr After Country Club Bvd,,-31.7542146188,115.750780736,3,Bus;School Bus,,True
0,,17924,17924,Hodges Dr After Caridean St,Hodges Dr / St Michaels Av,-31.7549398383,115.755035305,3,Bus;School Bus,,True
0,,17925,17925,Caridean St After Hodges Dr,,-31.7558090489,115.753621917,3,Bus,,True
0,,17926,17926,Caridean St After Lysander Dr,,-31.7578338992,115.753743857,3,Bus,,True
0,,17927,17927,Caridean St After Poseidon Rd,,-31.7593790048,115.756905729,3,Bus,,True
0,,17928,17928,Caridean St After Roamer St,,-31.7591727807,115.759491101,3,Bus,,True
0,,17929,17929,Caridean St After Lysander Dr,,-31.7591714605,115.76269483,3,Bus,,True
0,,17930,17930,Caridean St Before Dardanus Wy,,-31.7601699917,115.765637544,3,Bus,,True
0,,17931,17931,Caridean St After Balmain Wy,,-31.7620591143,115.767500253,3,Bus,,True
0,,17932,17932,Caridean St Before Littorina Av,,-31.7645167218,115.768815424,3,Bus,,True
0,,17933,17933,Caridean St After Littorina Av,,-31.7643133248,115.768455822,3,Bus,,True
0,,17934,17934,Caridean St After Veliger Ct,,-31.7621952216,115.767456784,3,Bus,,True
0,,17935,17935,Caridean St After Dardanus Wy,,-31.760335463,115.765712492,3,Bus,,True
0,,17936,17936,Caridean St After Admiral Gr,,-31.7593656464,115.763057996,3,Bus,,True
0,,17937,17937,Caridean St After Lysander Dr,,-31.7591798569,115.760676182,3,Bus,,True
0,,17938,17938,Caridean St After Roamer St,,-31.7594552292,115.757242492,3,Bus,,True
0,,17939,17939,Caridean St After Poseidon Rd,,-31.7580072214,115.753709734,3,Bus,,True
0,,17940,17940,Caridean St After Ord Rd,,-31.7556049224,115.753547755,3,Bus,,True
0,,17941,17941,Poseidon Rd After Caridean St,,-31.7590961161,115.753301905,3,Bus,,True
0,,17942,17942,Poseidon Rd After Larkspur Pl,,-31.7607284971,115.752504994,3,Bus,,True
0,,17943,17943,Poseidon Rd After Channel Dr,,-31.7631650644,115.754604506,3,Bus,,True
0,,17944,17944,Poseidon Rd After Penguin Cl,,-31.7635415327,115.754734156,3,Bus,,True
0,,17945,17945,Poseidon Rd After Mermaid Wy,,-31.7620010676,115.752900192,3,Bus,,True
0,,17946,17946,Poseidon Rd After Prince Regent Dr,,-31.7590940377,115.753112524,3,Bus,,True
0,,17947,17947,Constellation Dr After Naval Pde,,-31.755759546,115.737381342,3,Bus,,True
0,,17948,17948,Constellation Dr After Prendiville Av,,-31.7528683506,115.735923701,3,Bus,,True
0,,17949,17949,Constellation Dr Before Resolute Dr,,-31.7506904815,115.73292065,3,Bus,,True
0,,17950,17950,Constellation Dr After Resolute Wy,,-31.7484777946,115.732458902,3,Bus,,True
0,,17951,17951,Constellation Dr After Tarolinta Gdns,,-31.7471479412,115.732453609,4,Bus,,True
0,,17952,17952,Constellation Dr After Bacchante Cir,,-31.7446881752,115.73100858,4,Bus,,True
0,,17953,17953,Constellation Dr After Shenton Av,,-31.7441046993,115.731184386,4,Bus,,True
0,,17954,17954,Constellation Dr After Beaumaris Bvd,,-31.7467047545,115.732403086,4,Bus,,True
0,,17955,17955,Constellation Dr Before Tarolinta Gdns,,-31.7485939735,115.732573729,3,Bus,,True
0,,17956,17956,Constellation Dr Beaumaris Shopping Centre,,-31.7514762603,115.734195887,3,Bus,,True
0,,17957,17957,Constellation Dr Before Prendiville Av,,-31.7525306279,115.735751442,3,Bus,,True
0,,17958,17958,Constellation Dr Before Hodges Dr,,-31.7562826708,115.738120399,3,Bus;School Bus,,True
0,,17959,17959,Access Rd Prendiville Catholic College Stand 3,Prendiville Catholic College,-31.7530519106,115.737912784,3,Bus,,True
0,,17960,17960,Marmion Av After Parnell Av,,-31.8422130742,115.762601943,2,Bus,,True
0,,17961,17961,Marmion Av Before Freeman Wy,Marmion Av / Freeman Wy,-31.8381229541,115.763672238,2,Bus,,True
0,,17963,17963,Marmion Av After Warwick Rd,Marmion Av / Warwick Rd,-31.8338528371,115.764087229,2,Bus,,True
0,,17964,17964,Marmion Av After Marri Rd,,-31.8309673319,115.763342112,2,Bus,,True
0,,17965,17965,Marmion Av Before Seacrest Dr,,-31.8290544336,115.762670575,2,Bus,,True
0,,17966,17966,Marmion Av After Seacrest Dr,,-31.8262045607,115.761642755,3,Bus;School Bus,,True
0,,17967,17967,Marmion Av After Readshaw Rd,,-31.8242179875,115.761119181,3,Bus,,True
0,,17968,17968,Marmion Av After Harman Rd,,-31.8217675875,115.760859782,3,Bus,,True
0,,17969,17969,Marmion Av After Gilbert Rd,,-31.8187811565,115.760575003,3,Bus,,True
0,,17976,17976,Marmion Av After Banks Av,Whitfords Shopping Ctr / Marmion Av,-31.7976009082,115.753733908,3,Bus,,True
0,,17977,17977,Marmion Av After Whitfords Av,,-31.7945877777778,115.753953333333,3,Bus,,True
0,,17978,17978,Marmion Av After Cygnet St,,-31.7917220515,115.754443093,3,Bus,,True
0,,17979,17979,Marmion Av After Gunter Gr,Marmion Av / Gunter Gr,-31.777215,115.754275555556,3,Bus,,True
0,,17980,17980,Marmion Av After Linear Av,,-31.7739005555555,115.753902777778,3,Bus,,True
0,,17981,17981,Marmion Av Before Marina Bvd,,-31.7687182881,115.75065074,3,Bus,,True
0,,17982,17982,Marmion Av After Marina Bvd,,-31.7654738888889,115.7495,3,Bus,,True
0,,17983,17983,Marmion Av After Mermaid Wy,,-31.7625755383,115.748479138,3,Bus,,True
0,,17984,17984,Marmion Av After Windlass Av,,-31.7590633325,115.744392521,3,Bus,,True
0,,17985,17985,Marmion Av Before Hodges Dr,,-31.7573815574,115.742477989,3,Bus,,True
0,,17986,17986,Marmion Av After Prendiville Av,,-31.7520759792,115.740945421,3,Bus;School Bus,,True
0,,17987,17987,Marmion Av After Diablo Wy,,-31.7488691469,115.739618269,3,Bus;School Bus,,True
0,,17988,17988,Marmion Av After Santiago Pwy,,-31.7448559917,115.73821588,4,Bus;School Bus,,True
0,,17989,17989,Marmion Av After Miami Beach Prom,,-31.7288473915,115.736048882,4,Bus;School Bus,,True
0,,17990,17990,Marmion Av After Burns Beach Rd,,-31.7255384096,115.734340858,4,Bus;School Bus,,True
0,,17991,17991,Marmion Av After Grand Ocean Ent,,-31.7209022407,115.7304597,4,Bus;School Bus,,True
0,,17992,17992,Marmion Av Before Kinross Dr,Marmion Av / Kinross Dr,-31.7164641227,115.725963801,4,Bus;School Bus,,True
0,,17993,17993,Marmion Av Tamala Park Disposal Site,,-31.7086126939,115.722368876,4,Bus;School Bus,,True
0,,17994,17994,Marmion Av After Anchorage Dr,,-31.692920645,115.715721374,4,Bus;School Bus,,True
0,,17995,17995,Marmion Av After Ocean Keys Bvd,,-31.6879805555556,115.714301666667,4,Bus,,True
0,,17996,17996,Marmion Av After Rochester Dr,,-31.6827621626,115.714441066,4,Bus,,True
0,,17997,17997,Marmion Av Before Anchorage Dr,,-31.6778065767,115.712403375,4,Bus,,True
0,,17998,17998,Marmion Av After Anchorage Dr,Marmion Av / Anchorage Dr,-31.674178466,115.710585003,4,Bus,,True
0,,17999,17999,Marmion Av After Quinns Rd,,-31.6700899256,115.708519714,4,Bus,,True
0,,18000,18000,Marmion Av Before Santa Barbara Pde,,-31.6660591996,115.706521927,4,Bus,,True
0,,18003,18003,Marmion Av After Hughie Edwards Dr,,-31.6584603776,115.704999393,5,Bus,,True
0,,18004,18004,Yanchep Beach Rd After Welwyn Av,,-31.5471452376,115.642069444,6,Bus,,True
0,,18005,18005,Yanchep Beach Rd Before Welwyn Av,,-31.5470588086,115.641345995,6,Bus,,True
0,,18006,18006,Golf Links Dr After Balladong Loop,,-31.7079845322,115.777315896,4,Bus,,True
0,,18007,18007,Golf Links Dr After Inverell Grn,Golf Links Dr / Houghton Dr,-31.7070897754,115.780563275,4,Bus,,True
0,,18008,18008,Golf Links Dr After Houghton Dr,Golf Links Dr / Houghton Dr,-31.7070810991,115.779948077,4,Bus,,True
0,,18009,18009,Golf Links Dr Before Balladong Loop,,-31.7080044444444,115.777412222222,4,Bus,,True
0,,18012,18012,Houghton Dr After Balladong Loop,,-31.711291115,115.782714982,4,Bus,,True
0,,18013,18013,Houghton Dr After Glenfine Wy,,-31.7086676767,115.781130194,4,Bus,,True
0,,18014,18014,Houghton Dr After Staunton Vale,,-31.7088797119,115.78120115,4,Bus,,True
0,,18015,18015,Houghton Dr Before Minjah Cct,,-31.7113067998,115.78302096,4,Bus,,True
0,,18016,18016,Selkirk Dr After Stonehaven Pde,,-31.7183839743,115.742349711,4,Bus,,True
